Time(s),CH1(V),CH3(V).1
8.86e-06,-0.459,-0.468
8.86e-06,-0.459,-0.477
8.86e-06,-0.459,-0.477
8.86e-06,-0.459,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.441,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.86e-06,-0.45,-0.477
8.87e-06,-0.45,-0.477
8.87e-06,-0.459,-0.477
8.87e-06,-0.459,-0.477
8.87e-06,-0.459,-0.477
8.87e-06,-0.468,-0.477
8.87e-06,-0.468,-0.477
8.87e-06,-0.468,-0.477
8.87e-06,-0.468,-0.477
8.87e-06,-0.468,-0.477
8.87e-06,-0.477,-0.477
8.87e-06,-0.477,-0.477
8.87e-06,-0.477,-0.477
8.87e-06,-0.477,-0.468
8.87e-06,-0.477,-0.468
8.87e-06,-0.477,-0.468
8.87e-06,-0.477,-0.468
8.87e-06,-0.477,-0.468
8.87e-06,-0.477,-0.468
8.87e-06,-0.477,-0.468
8.87e-06,-0.477,-0.459
8.88e-06,-0.477,-0.468
8.88e-06,-0.477,-0.468
8.88e-06,-0.477,-0.459
8.88e-06,-0.468,-0.468
8.88e-06,-0.468,-0.468
8.88e-06,-0.468,-0.468
8.88e-06,-0.468,-0.468
8.88e-06,-0.468,-0.468
8.88e-06,-0.459,-0.459
8.88e-06,-0.459,-0.468
8.88e-06,-0.459,-0.468
8.88e-06,-0.45,-0.468
8.88e-06,-0.45,-0.468
8.88e-06,-0.45,-0.468
8.88e-06,-0.45,-0.468
8.88e-06,-0.441,-0.468
8.88e-06,-0.441,-0.468
8.88e-06,-0.441,-0.468
8.88e-06,-0.441,-0.468
8.88e-06,-0.441,-0.477
8.89e-06,-0.441,-0.477
8.89e-06,-0.441,-0.477
8.89e-06,-0.441,-0.477
8.89e-06,-0.441,-0.477
8.89e-06,-0.441,-0.477
8.89e-06,-0.441,-0.477
8.89e-06,-0.45,-0.477
8.89e-06,-0.45,-0.477
8.89e-06,-0.45,-0.477
8.89e-06,-0.45,-0.477
8.89e-06,-0.45,-0.477
8.89e-06,-0.45,-0.477
8.89e-06,-0.459,-0.477
8.89e-06,-0.459,-0.477
8.89e-06,-0.459,-0.477
8.89e-06,-0.459,-0.468
8.89e-06,-0.468,-0.468
8.89e-06,-0.468,-0.468
8.89e-06,-0.468,-0.468
8.89e-06,-0.477,-0.468
8.9e-06,-0.468,-0.468
8.9e-06,-0.477,-0.468
8.9e-06,-0.477,-0.468
8.9e-06,-0.477,-0.468
8.9e-06,-0.477,-0.459
8.9e-06,-0.477,-0.459
8.9e-06,-0.477,-0.459
8.9e-06,-0.477,-0.459
8.9e-06,-0.477,-0.459
8.9e-06,-0.477,-0.459
8.9e-06,-0.468,-0.459
8.9e-06,-0.468,-0.459
8.9e-06,-0.468,-0.459
8.9e-06,-0.468,-0.459
8.9e-06,-0.468,-0.459
8.9e-06,-0.459,-0.459
8.9e-06,-0.459,-0.459
8.9e-06,-0.459,-0.459
8.9e-06,-0.45,-0.459
8.9e-06,-0.45,-0.459
8.91e-06,-0.45,-0.459
8.91e-06,-0.45,-0.459
8.91e-06,-0.45,-0.459
8.91e-06,-0.441,-0.459
8.91e-06,-0.441,-0.459
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.431,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.441,-0.468
8.91e-06,-0.45,-0.468
8.92e-06,-0.45,-0.468
8.92e-06,-0.45,-0.468
8.92e-06,-0.459,-0.468
8.92e-06,-0.459,-0.468
8.92e-06,-0.459,-0.468
8.92e-06,-0.459,-0.468
8.92e-06,-0.468,-0.468
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.459
8.92e-06,-0.468,-0.45
8.92e-06,-0.468,-0.45
8.92e-06,-0.468,-0.45
8.92e-06,-0.468,-0.45
8.92e-06,-0.468,-0.45
8.93e-06,-0.468,-0.45
8.93e-06,-0.468,-0.45
8.93e-06,-0.459,-0.45
8.93e-06,-0.459,-0.45
8.93e-06,-0.459,-0.45
8.93e-06,-0.45,-0.45
8.93e-06,-0.45,-0.45
8.93e-06,-0.45,-0.45
8.93e-06,-0.45,-0.45
8.93e-06,-0.441,-0.459
8.93e-06,-0.441,-0.459
8.93e-06,-0.441,-0.459
8.93e-06,-0.441,-0.45
8.93e-06,-0.431,-0.459
8.93e-06,-0.431,-0.459
8.93e-06,-0.431,-0.459
8.93e-06,-0.431,-0.459
8.93e-06,-0.431,-0.459
8.93e-06,-0.431,-0.459
8.93e-06,-0.431,-0.459
8.94e-06,-0.431,-0.459
8.94e-06,-0.431,-0.468
8.94e-06,-0.431,-0.459
8.94e-06,-0.431,-0.468
8.94e-06,-0.431,-0.468
8.94e-06,-0.441,-0.468
8.94e-06,-0.441,-0.468
8.94e-06,-0.441,-0.459
8.94e-06,-0.441,-0.459
8.94e-06,-0.441,-0.468
8.94e-06,-0.45,-0.459
8.94e-06,-0.45,-0.459
8.94e-06,-0.45,-0.459
8.94e-06,-0.45,-0.459
8.94e-06,-0.459,-0.459
8.94e-06,-0.459,-0.459
8.94e-06,-0.459,-0.459
8.94e-06,-0.459,-0.459
8.94e-06,-0.459,-0.45
8.94e-06,-0.459,-0.45
8.95e-06,-0.468,-0.45
8.95e-06,-0.468,-0.45
8.95e-06,-0.468,-0.45
8.95e-06,-0.468,-0.45
8.95e-06,-0.468,-0.45
8.95e-06,-0.468,-0.45
8.95e-06,-0.468,-0.441
8.95e-06,-0.468,-0.45
8.95e-06,-0.459,-0.441
8.95e-06,-0.459,-0.45
8.95e-06,-0.459,-0.45
8.95e-06,-0.459,-0.441
8.95e-06,-0.45,-0.441
8.95e-06,-0.45,-0.45
8.95e-06,-0.45,-0.45
8.95e-06,-0.441,-0.45
8.95e-06,-0.441,-0.45
8.95e-06,-0.441,-0.45
8.95e-06,-0.441,-0.45
8.95e-06,-0.431,-0.45
8.96e-06,-0.431,-0.45
8.96e-06,-0.431,-0.45
8.96e-06,-0.431,-0.45
8.96e-06,-0.431,-0.45
8.96e-06,-0.431,-0.45
8.96e-06,-0.422,-0.45
8.96e-06,-0.422,-0.45
8.96e-06,-0.422,-0.45
8.96e-06,-0.422,-0.459
8.96e-06,-0.422,-0.459
8.96e-06,-0.422,-0.45
8.96e-06,-0.422,-0.459
8.96e-06,-0.422,-0.459
8.96e-06,-0.431,-0.459
8.96e-06,-0.431,-0.459
8.96e-06,-0.431,-0.45
8.96e-06,-0.431,-0.45
8.96e-06,-0.431,-0.45
8.96e-06,-0.431,-0.459
8.96e-06,-0.441,-0.459
8.97e-06,-0.441,-0.45
8.97e-06,-0.441,-0.459
8.97e-06,-0.45,-0.45
8.97e-06,-0.45,-0.45
8.97e-06,-0.45,-0.45
8.97e-06,-0.45,-0.45
8.97e-06,-0.459,-0.45
8.97e-06,-0.459,-0.45
8.97e-06,-0.459,-0.45
8.97e-06,-0.459,-0.45
8.97e-06,-0.459,-0.45
8.97e-06,-0.459,-0.441
8.97e-06,-0.459,-0.441
8.97e-06,-0.459,-0.441
8.97e-06,-0.459,-0.441
8.97e-06,-0.459,-0.441
8.97e-06,-0.459,-0.441
8.97e-06,-0.459,-0.441
8.97e-06,-0.45,-0.441
8.97e-06,-0.45,-0.441
8.98e-06,-0.45,-0.441
8.98e-06,-0.441,-0.441
8.98e-06,-0.441,-0.441
8.98e-06,-0.441,-0.441
8.98e-06,-0.441,-0.441
8.98e-06,-0.441,-0.441
8.98e-06,-0.431,-0.441
8.98e-06,-0.431,-0.441
8.98e-06,-0.431,-0.441
8.98e-06,-0.431,-0.441
8.98e-06,-0.422,-0.441
8.98e-06,-0.422,-0.441
8.98e-06,-0.422,-0.441
8.98e-06,-0.422,-0.441
8.98e-06,-0.413,-0.45
8.98e-06,-0.413,-0.45
8.98e-06,-0.413,-0.45
8.98e-06,-0.413,-0.45
8.98e-06,-0.422,-0.45
8.98e-06,-0.422,-0.45
8.99e-06,-0.422,-0.45
8.99e-06,-0.422,-0.45
8.99e-06,-0.422,-0.45
8.99e-06,-0.422,-0.45
8.99e-06,-0.422,-0.45
8.99e-06,-0.431,-0.45
8.99e-06,-0.431,-0.45
8.99e-06,-0.431,-0.45
8.99e-06,-0.431,-0.45
8.99e-06,-0.431,-0.45
8.99e-06,-0.441,-0.45
8.99e-06,-0.441,-0.45
8.99e-06,-0.441,-0.45
8.99e-06,-0.45,-0.441
8.99e-06,-0.45,-0.441
8.99e-06,-0.45,-0.441
8.99e-06,-0.45,-0.441
8.99e-06,-0.45,-0.441
8.99e-06,-0.45,-0.441
8.99e-06,-0.45,-0.441
9e-06,-0.45,-0.431
9e-06,-0.45,-0.431
9e-06,-0.45,-0.431
9e-06,-0.45,-0.431
9e-06,-0.45,-0.431
9e-06,-0.45,-0.431
9e-06,-0.45,-0.431
9e-06,-0.45,-0.431
9e-06,-0.441,-0.431
9e-06,-0.441,-0.431
9e-06,-0.441,-0.431
9e-06,-0.431,-0.431
9e-06,-0.431,-0.431
9e-06,-0.431,-0.431
9e-06,-0.431,-0.431
9e-06,-0.422,-0.431
9e-06,-0.422,-0.431
9e-06,-0.422,-0.431
9e-06,-0.413,-0.431
9e-06,-0.413,-0.431
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.413,-0.441
9.01e-06,-0.422,-0.441
9.01e-06,-0.422,-0.441
9.01e-06,-0.422,-0.441
9.01e-06,-0.422,-0.441
9.01e-06,-0.431,-0.441
9.01e-06,-0.431,-0.441
9.02e-06,-0.431,-0.441
9.02e-06,-0.431,-0.441
9.02e-06,-0.441,-0.441
9.02e-06,-0.441,-0.441
9.02e-06,-0.441,-0.431
9.02e-06,-0.441,-0.431
9.02e-06,-0.441,-0.431
9.02e-06,-0.45,-0.431
9.02e-06,-0.45,-0.431
9.02e-06,-0.45,-0.431
9.02e-06,-0.45,-0.422
9.02e-06,-0.45,-0.431
9.02e-06,-0.45,-0.422
9.02e-06,-0.441,-0.422
9.02e-06,-0.441,-0.422
9.02e-06,-0.441,-0.422
9.02e-06,-0.441,-0.422
9.02e-06,-0.441,-0.422
9.02e-06,-0.431,-0.422
9.02e-06,-0.431,-0.422
9.03e-06,-0.431,-0.422
9.03e-06,-0.431,-0.422
9.03e-06,-0.422,-0.422
9.03e-06,-0.422,-0.422
9.03e-06,-0.422,-0.422
9.03e-06,-0.413,-0.422
9.03e-06,-0.413,-0.422
9.03e-06,-0.413,-0.422
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.03e-06,-0.404,-0.431
9.04e-06,-0.404,-0.431
9.04e-06,-0.404,-0.431
9.04e-06,-0.413,-0.431
9.04e-06,-0.413,-0.431
9.04e-06,-0.413,-0.431
9.04e-06,-0.413,-0.431
9.04e-06,-0.422,-0.431
9.04e-06,-0.422,-0.431
9.04e-06,-0.422,-0.431
9.04e-06,-0.422,-0.431
9.04e-06,-0.431,-0.431
9.04e-06,-0.431,-0.422
9.04e-06,-0.431,-0.422
9.04e-06,-0.431,-0.422
9.04e-06,-0.441,-0.422
9.04e-06,-0.441,-0.422
9.04e-06,-0.441,-0.422
9.04e-06,-0.441,-0.422
9.04e-06,-0.441,-0.422
9.04e-06,-0.441,-0.413
9.05e-06,-0.441,-0.413
9.05e-06,-0.441,-0.413
9.05e-06,-0.431,-0.422
9.05e-06,-0.431,-0.413
9.05e-06,-0.431,-0.413
9.05e-06,-0.431,-0.413
9.05e-06,-0.422,-0.413
9.05e-06,-0.422,-0.413
9.05e-06,-0.422,-0.413
9.05e-06,-0.422,-0.413
9.05e-06,-0.422,-0.413
9.05e-06,-0.413,-0.413
9.05e-06,-0.413,-0.413
9.05e-06,-0.413,-0.413
9.05e-06,-0.404,-0.413
9.05e-06,-0.404,-0.413
9.05e-06,-0.404,-0.422
9.05e-06,-0.404,-0.422
9.05e-06,-0.395,-0.422
9.05e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.422
9.06e-06,-0.395,-0.431
9.06e-06,-0.395,-0.422
9.06e-06,-0.404,-0.422
9.06e-06,-0.404,-0.422
9.06e-06,-0.404,-0.422
9.06e-06,-0.404,-0.422
9.06e-06,-0.413,-0.422
9.06e-06,-0.413,-0.422
9.06e-06,-0.413,-0.422
9.06e-06,-0.413,-0.422
9.06e-06,-0.422,-0.422
9.07e-06,-0.422,-0.422
9.07e-06,-0.422,-0.422
9.07e-06,-0.422,-0.413
9.07e-06,-0.422,-0.413
9.07e-06,-0.431,-0.413
9.07e-06,-0.431,-0.413
9.07e-06,-0.431,-0.413
9.07e-06,-0.431,-0.413
9.07e-06,-0.431,-0.413
9.07e-06,-0.431,-0.404
9.07e-06,-0.431,-0.404
9.07e-06,-0.431,-0.404
9.07e-06,-0.422,-0.413
9.07e-06,-0.422,-0.404
9.07e-06,-0.422,-0.404
9.07e-06,-0.422,-0.404
9.07e-06,-0.413,-0.404
9.07e-06,-0.413,-0.404
9.07e-06,-0.413,-0.404
9.07e-06,-0.413,-0.404
9.08e-06,-0.413,-0.404
9.08e-06,-0.404,-0.404
9.08e-06,-0.404,-0.404
9.08e-06,-0.404,-0.404
9.08e-06,-0.395,-0.404
9.08e-06,-0.395,-0.413
9.08e-06,-0.395,-0.413
9.08e-06,-0.395,-0.413
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.422
9.08e-06,-0.386,-0.422
9.08e-06,-0.386,-0.422
9.08e-06,-0.386,-0.413
9.08e-06,-0.386,-0.413
9.09e-06,-0.395,-0.422
9.09e-06,-0.395,-0.422
9.09e-06,-0.395,-0.413
9.09e-06,-0.395,-0.422
9.09e-06,-0.404,-0.413
9.09e-06,-0.404,-0.413
9.09e-06,-0.404,-0.413
9.09e-06,-0.404,-0.413
9.09e-06,-0.413,-0.413
9.09e-06,-0.413,-0.413
9.09e-06,-0.413,-0.413
9.09e-06,-0.413,-0.413
9.09e-06,-0.413,-0.404
9.09e-06,-0.422,-0.404
9.09e-06,-0.422,-0.404
9.09e-06,-0.422,-0.404
9.09e-06,-0.422,-0.404
9.09e-06,-0.422,-0.404
9.09e-06,-0.422,-0.404
9.09e-06,-0.422,-0.395
9.1e-06,-0.422,-0.395
9.1e-06,-0.413,-0.404
9.1e-06,-0.413,-0.395
9.1e-06,-0.413,-0.395
9.1e-06,-0.413,-0.395
9.1e-06,-0.413,-0.395
9.1e-06,-0.413,-0.395
9.1e-06,-0.404,-0.395
9.1e-06,-0.404,-0.404
9.1e-06,-0.395,-0.395
9.1e-06,-0.395,-0.404
9.1e-06,-0.395,-0.404
9.1e-06,-0.395,-0.395
9.1e-06,-0.386,-0.395
9.1e-06,-0.386,-0.404
9.1e-06,-0.386,-0.404
9.1e-06,-0.386,-0.404
9.1e-06,-0.376,-0.404
9.1e-06,-0.376,-0.404
9.1e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.376,-0.404
9.11e-06,-0.386,-0.404
9.11e-06,-0.386,-0.404
9.11e-06,-0.386,-0.413
9.11e-06,-0.386,-0.413
9.11e-06,-0.395,-0.404
9.11e-06,-0.395,-0.404
9.11e-06,-0.395,-0.404
9.11e-06,-0.404,-0.404
9.11e-06,-0.404,-0.404
9.11e-06,-0.404,-0.404
9.11e-06,-0.404,-0.404
9.12e-06,-0.404,-0.404
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.395
9.12e-06,-0.413,-0.385
9.12e-06,-0.413,-0.385
9.12e-06,-0.404,-0.395
9.12e-06,-0.404,-0.385
9.12e-06,-0.404,-0.385
9.12e-06,-0.404,-0.385
9.12e-06,-0.404,-0.385
9.12e-06,-0.395,-0.395
9.12e-06,-0.395,-0.395
9.12e-06,-0.386,-0.385
9.12e-06,-0.386,-0.385
9.13e-06,-0.386,-0.385
9.13e-06,-0.386,-0.385
9.13e-06,-0.376,-0.385
9.13e-06,-0.376,-0.395
9.13e-06,-0.376,-0.395
9.13e-06,-0.376,-0.395
9.13e-06,-0.376,-0.395
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.404
9.13e-06,-0.367,-0.404
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.395
9.13e-06,-0.367,-0.404
9.13e-06,-0.367,-0.395
9.13e-06,-0.376,-0.395
9.14e-06,-0.376,-0.395
9.14e-06,-0.376,-0.395
9.14e-06,-0.376,-0.395
9.14e-06,-0.386,-0.395
9.14e-06,-0.386,-0.395
9.14e-06,-0.386,-0.395
9.14e-06,-0.395,-0.395
9.14e-06,-0.395,-0.395
9.14e-06,-0.395,-0.385
9.14e-06,-0.395,-0.385
9.14e-06,-0.395,-0.385
9.14e-06,-0.404,-0.385
9.14e-06,-0.404,-0.385
9.14e-06,-0.404,-0.385
9.14e-06,-0.404,-0.376
9.14e-06,-0.404,-0.376
9.14e-06,-0.404,-0.376
9.14e-06,-0.404,-0.376
9.14e-06,-0.404,-0.376
9.14e-06,-0.395,-0.376
9.15e-06,-0.395,-0.376
9.15e-06,-0.395,-0.376
9.15e-06,-0.395,-0.376
9.15e-06,-0.395,-0.376
9.15e-06,-0.386,-0.376
9.15e-06,-0.386,-0.376
9.15e-06,-0.386,-0.376
9.15e-06,-0.386,-0.376
9.15e-06,-0.376,-0.376
9.15e-06,-0.376,-0.376
9.15e-06,-0.376,-0.385
9.15e-06,-0.367,-0.376
9.15e-06,-0.367,-0.385
9.15e-06,-0.367,-0.385
9.15e-06,-0.367,-0.385
9.15e-06,-0.358,-0.385
9.15e-06,-0.358,-0.385
9.15e-06,-0.358,-0.385
9.15e-06,-0.358,-0.385
9.15e-06,-0.358,-0.385
9.16e-06,-0.358,-0.385
9.16e-06,-0.358,-0.385
9.16e-06,-0.358,-0.385
9.16e-06,-0.358,-0.385
9.16e-06,-0.358,-0.385
9.16e-06,-0.358,-0.385
9.16e-06,-0.358,-0.385
9.16e-06,-0.367,-0.385
9.16e-06,-0.367,-0.385
9.16e-06,-0.367,-0.385
9.16e-06,-0.367,-0.385
9.16e-06,-0.376,-0.385
9.16e-06,-0.376,-0.385
9.16e-06,-0.376,-0.385
9.16e-06,-0.376,-0.385
9.16e-06,-0.386,-0.385
9.16e-06,-0.386,-0.385
9.16e-06,-0.386,-0.385
9.16e-06,-0.386,-0.385
9.16e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.376
9.17e-06,-0.395,-0.367
9.17e-06,-0.386,-0.367
9.17e-06,-0.386,-0.367
9.17e-06,-0.386,-0.367
9.17e-06,-0.376,-0.367
9.17e-06,-0.376,-0.367
9.17e-06,-0.376,-0.367
9.17e-06,-0.376,-0.367
9.17e-06,-0.367,-0.367
9.17e-06,-0.367,-0.367
9.17e-06,-0.367,-0.367
9.17e-06,-0.358,-0.367
9.18e-06,-0.358,-0.376
9.18e-06,-0.358,-0.376
9.18e-06,-0.358,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.367
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.349,-0.376
9.18e-06,-0.358,-0.385
9.18e-06,-0.358,-0.376
9.18e-06,-0.358,-0.376
9.19e-06,-0.358,-0.376
9.19e-06,-0.367,-0.376
9.19e-06,-0.367,-0.376
9.19e-06,-0.367,-0.376
9.19e-06,-0.367,-0.376
9.19e-06,-0.376,-0.376
9.19e-06,-0.376,-0.376
9.19e-06,-0.376,-0.367
9.19e-06,-0.376,-0.367
9.19e-06,-0.376,-0.367
9.19e-06,-0.386,-0.367
9.19e-06,-0.386,-0.367
9.19e-06,-0.386,-0.367
9.19e-06,-0.386,-0.367
9.19e-06,-0.386,-0.358
9.19e-06,-0.376,-0.358
9.19e-06,-0.376,-0.358
9.19e-06,-0.376,-0.358
9.19e-06,-0.376,-0.358
9.19e-06,-0.376,-0.358
9.2e-06,-0.367,-0.358
9.2e-06,-0.367,-0.358
9.2e-06,-0.367,-0.358
9.2e-06,-0.367,-0.358
9.2e-06,-0.367,-0.358
9.2e-06,-0.358,-0.358
9.2e-06,-0.358,-0.358
9.2e-06,-0.358,-0.358
9.2e-06,-0.358,-0.358
9.2e-06,-0.349,-0.358
9.2e-06,-0.349,-0.358
9.2e-06,-0.34,-0.358
9.2e-06,-0.34,-0.367
9.2e-06,-0.34,-0.367
9.2e-06,-0.34,-0.367
9.2e-06,-0.34,-0.367
9.2e-06,-0.34,-0.367
9.2e-06,-0.34,-0.367
9.2e-06,-0.34,-0.367
9.2e-06,-0.34,-0.367
9.21e-06,-0.34,-0.367
9.21e-06,-0.34,-0.367
9.21e-06,-0.34,-0.367
9.21e-06,-0.34,-0.367
9.21e-06,-0.34,-0.367
9.21e-06,-0.34,-0.367
9.21e-06,-0.349,-0.367
9.21e-06,-0.349,-0.367
9.21e-06,-0.349,-0.367
9.21e-06,-0.349,-0.367
9.21e-06,-0.358,-0.367
9.21e-06,-0.358,-0.367
9.21e-06,-0.358,-0.367
9.21e-06,-0.367,-0.367
9.21e-06,-0.367,-0.358
9.21e-06,-0.367,-0.358
9.21e-06,-0.367,-0.358
9.21e-06,-0.367,-0.358
9.21e-06,-0.367,-0.358
9.21e-06,-0.367,-0.358
9.22e-06,-0.367,-0.358
9.22e-06,-0.367,-0.349
9.22e-06,-0.376,-0.349
9.22e-06,-0.367,-0.349
9.22e-06,-0.376,-0.349
9.22e-06,-0.367,-0.349
9.22e-06,-0.367,-0.349
9.22e-06,-0.367,-0.349
9.22e-06,-0.367,-0.349
9.22e-06,-0.367,-0.349
9.22e-06,-0.358,-0.349
9.22e-06,-0.358,-0.349
9.22e-06,-0.358,-0.349
9.22e-06,-0.358,-0.34
9.22e-06,-0.349,-0.349
9.22e-06,-0.349,-0.349
9.22e-06,-0.349,-0.349
9.22e-06,-0.34,-0.349
9.22e-06,-0.34,-0.349
9.22e-06,-0.34,-0.349
9.23e-06,-0.34,-0.349
9.23e-06,-0.33,-0.349
9.23e-06,-0.33,-0.349
9.23e-06,-0.33,-0.349
9.23e-06,-0.33,-0.349
9.23e-06,-0.33,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.321,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.33,-0.358
9.23e-06,-0.34,-0.358
9.23e-06,-0.34,-0.358
9.23e-06,-0.34,-0.358
9.23e-06,-0.34,-0.349
9.23e-06,-0.349,-0.349
9.24e-06,-0.349,-0.358
9.24e-06,-0.349,-0.349
9.24e-06,-0.349,-0.349
9.24e-06,-0.349,-0.349
9.24e-06,-0.358,-0.349
9.24e-06,-0.358,-0.349
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.349
9.24e-06,-0.358,-0.349
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.34
9.24e-06,-0.358,-0.33
9.24e-06,-0.358,-0.33
9.24e-06,-0.358,-0.34
9.24e-06,-0.349,-0.33
9.25e-06,-0.349,-0.34
9.25e-06,-0.349,-0.33
9.25e-06,-0.34,-0.33
9.25e-06,-0.34,-0.33
9.25e-06,-0.34,-0.34
9.25e-06,-0.33,-0.34
9.25e-06,-0.33,-0.33
9.25e-06,-0.33,-0.34
9.25e-06,-0.33,-0.34
9.25e-06,-0.33,-0.34
9.25e-06,-0.321,-0.34
9.25e-06,-0.321,-0.34
9.25e-06,-0.321,-0.34
9.25e-06,-0.312,-0.34
9.25e-06,-0.312,-0.34
9.25e-06,-0.312,-0.34
9.25e-06,-0.312,-0.34
9.25e-06,-0.312,-0.349
9.25e-06,-0.312,-0.349
9.25e-06,-0.321,-0.349
9.26e-06,-0.321,-0.349
9.26e-06,-0.321,-0.349
9.26e-06,-0.321,-0.349
9.26e-06,-0.321,-0.349
9.26e-06,-0.321,-0.349
9.26e-06,-0.321,-0.34
9.26e-06,-0.33,-0.34
9.26e-06,-0.33,-0.34
9.26e-06,-0.33,-0.34
9.26e-06,-0.34,-0.34
9.26e-06,-0.34,-0.34
9.26e-06,-0.34,-0.34
9.26e-06,-0.34,-0.34
9.26e-06,-0.349,-0.34
9.26e-06,-0.349,-0.34
9.26e-06,-0.349,-0.33
9.26e-06,-0.349,-0.33
9.26e-06,-0.349,-0.33
9.26e-06,-0.349,-0.33
9.26e-06,-0.349,-0.33
9.27e-06,-0.349,-0.33
9.27e-06,-0.349,-0.33
9.27e-06,-0.349,-0.33
9.27e-06,-0.349,-0.33
9.27e-06,-0.349,-0.321
