Time(s),CH1(V),CH2(V),CH3(V)
-1.2280E-06,-3.703008E-02,-4.776030E-01,-4.172436E-02
-1.2275E-06,-3.703008E-02,-4.776030E-01,-4.172436E-02
-1.2270E-06,-3.703008E-02,-4.776030E-01,-4.636040E-02
-1.2265E-06,-3.240132E-02,-4.776030E-01,-4.636040E-02
-1.2260E-06,-3.703008E-02,-3.820824E-01,-4.172436E-02
-1.2255E-06,-3.703008E-02,-3.820824E-01,-4.172436E-02
-1.2250E-06,-3.703008E-02,-3.820824E-01,-4.636040E-02
-1.2245E-06,-3.703008E-02,-4.776030E-01,-4.172436E-02
-1.2240E-06,-3.703008E-02,-4.776030E-01,-4.172436E-02
-1.2235E-06,-3.703008E-02,-5.731236E-01,-4.636040E-02
-1.2230E-06,-3.703008E-02,-5.731236E-01,-4.636040E-02
-1.2225E-06,-3.703008E-02,-4.776030E-01,-4.636040E-02
-1.2220E-06,-3.703008E-02,-3.820824E-01,-4.636040E-02
-1.2215E-06,-3.703008E-02,-5.731236E-01,-4.636040E-02
-1.2210E-06,-3.703008E-02,-5.731236E-01,-4.636040E-02
-1.2205E-06,-3.240132E-02,-5.731236E-01,-4.636040E-02
-1.2200E-06,-3.240132E-02,-5.731236E-01,-4.636040E-02
-1.2195E-06,-3.703008E-02,-5.731236E-01,-4.636040E-02
-1.2190E-06,-3.703008E-02,-6.686442E-01,-4.636040E-02
-1.2185E-06,-3.703008E-02,-6.686442E-01,-4.172436E-02
-1.2180E-06,-3.703008E-02,-5.731236E-01,-4.172436E-02
-1.2175E-06,-3.703008E-02,-4.776030E-01,-4.636040E-02
-1.2170E-06,-3.703008E-02,-4.776030E-01,-4.636040E-02
-1.2165E-06,-3.240132E-02,-5.731236E-01,-4.636040E-02
-1.2160E-06,-3.240132E-02,-5.731236E-01,-4.636040E-02
-1.2155E-06,-3.703008E-02,-5.731236E-01,-5.099644E-02
-1.2150E-06,-4.165884E-02,-5.731236E-01,-4.636040E-02
-1.2145E-06,-4.628760E-02,-5.731236E-01,-4.636040E-02
-1.2140E-06,-4.628760E-02,-5.731236E-01,-5.099644E-02
-1.2135E-06,-4.165884E-02,-5.731236E-01,-4.636040E-02
-1.2130E-06,-3.703008E-02,-5.731236E-01,-4.636040E-02
-1.2125E-06,-3.703008E-02,-5.731236E-01,-5.099644E-02
-1.2120E-06,-3.703008E-02,-6.686442E-01,-5.099644E-02
-1.2115E-06,-3.703008E-02,-6.686442E-01,-5.099644E-02
-1.2110E-06,-4.165884E-02,-6.686442E-01,-5.099644E-02
-1.2105E-06,-4.628760E-02,-6.686442E-01,-5.099644E-02
-1.2100E-06,-4.628760E-02,-6.686442E-01,-4.636040E-02
-1.2095E-06,-4.628760E-02,-6.686442E-01,-4.636040E-02
-1.2090E-06,-4.628760E-02,-6.686442E-01,-5.099644E-02
-1.2085E-06,-4.628760E-02,-6.686442E-01,-4.636040E-02
-1.2080E-06,-4.628760E-02,-6.686442E-01,-4.636040E-02
-1.2075E-06,-4.628760E-02,-6.686442E-01,-5.099644E-02
-1.2070E-06,-4.628760E-02,-6.686442E-01,-5.563248E-02
-1.2065E-06,-4.628760E-02,-6.686442E-01,-5.099644E-02
-1.2060E-06,-5.091636E-02,-6.686442E-01,-4.636040E-02
-1.2055E-06,-4.628760E-02,-6.686442E-01,-4.636040E-02
-1.2050E-06,-4.628760E-02,-6.686442E-01,-5.099644E-02
-1.2045E-06,-5.091636E-02,-5.731236E-01,-5.099644E-02
-1.2040E-06,-5.554512E-02,-6.686442E-01,-5.563248E-02
-1.2035E-06,-5.091636E-02,-7.641648E-01,-5.563248E-02
-1.2030E-06,-4.628760E-02,-7.641648E-01,-5.099644E-02
-1.2025E-06,-4.628760E-02,-7.641648E-01,-5.099644E-02
-1.2020E-06,-5.091636E-02,-7.641648E-01,-4.636040E-02
-1.2015E-06,-5.091636E-02,-7.641648E-01,-5.099644E-02
-1.2010E-06,-5.091636E-02,-7.641648E-01,-5.099644E-02
-1.2005E-06,-5.091636E-02,-7.641648E-01,-5.099644E-02
-1.2000E-06,-5.091636E-02,-7.641648E-01,-5.563248E-02
-1.1995E-06,-5.091636E-02,-7.641648E-01,-5.563248E-02
-1.1990E-06,-5.091636E-02,-7.641648E-01,-5.099644E-02
-1.1985E-06,-5.091636E-02,-7.641648E-01,-5.563248E-02
-1.1980E-06,-5.091636E-02,-7.641648E-01,-5.563248E-02
-1.1975E-06,-5.091636E-02,-8.596854E-01,-5.563248E-02
-1.1970E-06,-4.628760E-02,-8.596854E-01,-5.563248E-02
-1.1965E-06,-4.628760E-02,-7.641648E-01,-5.563248E-02
-1.1960E-06,-4.628760E-02,-7.641648E-01,-6.026852E-02
-1.1955E-06,-4.628760E-02,-8.596854E-01,-6.026852E-02
-1.1950E-06,-4.628760E-02,-8.596854E-01,-5.563248E-02
-1.1945E-06,-4.628760E-02,-8.596854E-01,-5.563248E-02
-1.1940E-06,-4.628760E-02,-8.596854E-01,-5.563248E-02
-1.1935E-06,-4.628760E-02,-8.596854E-01,-5.563248E-02
-1.1930E-06,-4.628760E-02,-7.641648E-01,-5.563248E-02
-1.1925E-06,-4.628760E-02,-7.641648E-01,-5.563248E-02
-1.1920E-06,-5.091636E-02,-8.596854E-01,-5.099644E-02
-1.1915E-06,-5.091636E-02,-8.596854E-01,-5.099644E-02
-1.1910E-06,-5.091636E-02,-8.596854E-01,-5.563248E-02
-1.1905E-06,-5.091636E-02,-8.596854E-01,-5.563248E-02
-1.1900E-06,-5.091636E-02,-9.552060E-01,-5.563248E-02
-1.1895E-06,-4.628760E-02,-8.596854E-01,-6.026852E-02
-1.1890E-06,-4.628760E-02,-8.596854E-01,-6.026852E-02
-1.1885E-06,-4.628760E-02,-8.596854E-01,-5.563248E-02
-1.1880E-06,-4.628760E-02,-8.596854E-01,-5.099644E-02
-1.1875E-06,-4.628760E-02,-8.596854E-01,-5.563248E-02
-1.1870E-06,-5.091636E-02,-7.641648E-01,-6.026852E-02
-1.1865E-06,-5.091636E-02,-8.596854E-01,-6.026852E-02
-1.1860E-06,-5.091636E-02,-9.552060E-01,-6.026852E-02
-1.1855E-06,-5.091636E-02,-9.552060E-01,-6.026852E-02
-1.1850E-06,-5.554512E-02,-9.552060E-01,-6.026852E-02
-1.1845E-06,-5.554512E-02,-9.552060E-01,-6.026852E-02
-1.1840E-06,-5.554512E-02,-9.552060E-01,-6.490456E-02
-1.1835E-06,-5.091636E-02,-9.552060E-01,-6.490456E-02
-1.1830E-06,-5.554512E-02,-8.596854E-01,-6.490456E-02
-1.1825E-06,-5.554512E-02,-9.552060E-01,-6.026852E-02
-1.1820E-06,-5.554512E-02,-1.050727E+00,-6.026852E-02
-1.1815E-06,-5.554512E-02,-1.050727E+00,-6.026852E-02
-1.1810E-06,-5.554512E-02,-9.552060E-01,-6.490456E-02
-1.1805E-06,-5.554512E-02,-8.596854E-01,-6.490456E-02
-1.1800E-06,-5.554512E-02,-9.552060E-01,-6.490456E-02
-1.1795E-06,-5.554512E-02,-9.552060E-01,-6.490456E-02
-1.1790E-06,-5.554512E-02,-9.552060E-01,-6.490456E-02
-1.1785E-06,-5.554512E-02,-9.552060E-01,-6.490456E-02
-1.1780E-06,-5.554512E-02,-1.050727E+00,-6.954060E-02
-1.1775E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1770E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1765E-06,-5.554512E-02,-1.146247E+00,-6.954060E-02
-1.1760E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1755E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1750E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1745E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1740E-06,-5.091636E-02,-1.146247E+00,-6.026852E-02
-1.1735E-06,-5.091636E-02,-1.050727E+00,-6.026852E-02
-1.1730E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1725E-06,-5.091636E-02,-1.050727E+00,-6.490456E-02
-1.1720E-06,-5.091636E-02,-1.050727E+00,-6.490456E-02
-1.1715E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1710E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1705E-06,-5.554512E-02,-1.050727E+00,-6.490456E-02
-1.1700E-06,-5.554512E-02,-1.146247E+00,-6.490456E-02
-1.1695E-06,-5.554512E-02,-1.146247E+00,-6.490456E-02
-1.1690E-06,-5.554512E-02,-1.050727E+00,-6.954060E-02
-1.1685E-06,-5.554512E-02,-1.050727E+00,-6.954060E-02
-1.1680E-06,-5.554512E-02,-1.146247E+00,-6.490456E-02
-1.1675E-06,-5.554512E-02,-1.146247E+00,-6.490456E-02
-1.1670E-06,-6.017388E-02,-1.146247E+00,-6.954060E-02
-1.1665E-06,-6.017388E-02,-1.146247E+00,-6.490456E-02
-1.1660E-06,-6.017388E-02,-1.146247E+00,-6.490456E-02
-1.1655E-06,-5.554512E-02,-1.146247E+00,-6.954060E-02
-1.1650E-06,-5.091636E-02,-1.241768E+00,-6.954060E-02
-1.1645E-06,-5.554512E-02,-1.337288E+00,-6.954060E-02
-1.1640E-06,-6.480264E-02,-1.241768E+00,-6.954060E-02
-1.1635E-06,-6.017388E-02,-1.241768E+00,-6.954060E-02
-1.1630E-06,-6.017388E-02,-1.241768E+00,-6.954060E-02
-1.1625E-06,-6.017388E-02,-1.241768E+00,-6.954060E-02
-1.1620E-06,-6.017388E-02,-1.241768E+00,-6.954060E-02
-1.1615E-06,-6.017388E-02,-1.146247E+00,-7.417664E-02
-1.1610E-06,-6.480264E-02,-1.146247E+00,-7.417664E-02
-1.1605E-06,-6.480264E-02,-1.241768E+00,-7.417664E-02
-1.1600E-06,-6.480264E-02,-1.241768E+00,-6.954060E-02
-1.1595E-06,-6.480264E-02,-1.241768E+00,-6.954060E-02
-1.1590E-06,-6.943139E-02,-1.241768E+00,-7.417664E-02
-1.1585E-06,-6.480264E-02,-1.241768E+00,-7.417664E-02
-1.1580E-06,-6.480264E-02,-1.241768E+00,-7.417664E-02
-1.1575E-06,-6.943139E-02,-1.241768E+00,-7.417664E-02
-1.1570E-06,-6.943139E-02,-1.241768E+00,-7.417664E-02
-1.1565E-06,-6.943139E-02,-1.146247E+00,-7.417664E-02
-1.1560E-06,-6.017388E-02,-1.241768E+00,-7.417664E-02
-1.1555E-06,-6.017388E-02,-1.241768E+00,-7.417664E-02
-1.1550E-06,-6.480264E-02,-1.146247E+00,-7.417664E-02
-1.1545E-06,-6.480264E-02,-1.146247E+00,-7.417664E-02
-1.1540E-06,-6.017388E-02,-1.241768E+00,-6.954060E-02
-1.1535E-06,-6.017388E-02,-1.146247E+00,-6.954060E-02
-1.1530E-06,-6.480264E-02,-1.241768E+00,-7.417664E-02
-1.1525E-06,-6.480264E-02,-1.337288E+00,-7.417664E-02
-1.1520E-06,-6.480264E-02,-1.337288E+00,-7.417664E-02
-1.1515E-06,-6.480264E-02,-1.241768E+00,-6.954060E-02
-1.1510E-06,-6.480264E-02,-1.241768E+00,-6.954060E-02
-1.1505E-06,-6.480264E-02,-1.241768E+00,-6.954060E-02
-1.1500E-06,-6.017388E-02,-1.241768E+00,-7.417664E-02
-1.1495E-06,-6.017388E-02,-1.337288E+00,-7.881268E-02
-1.1490E-06,-6.017388E-02,-1.337288E+00,-7.417664E-02
-1.1485E-06,-6.017388E-02,-1.337288E+00,-7.417664E-02
-1.1480E-06,-6.017388E-02,-1.337288E+00,-7.417664E-02
-1.1475E-06,-6.480264E-02,-1.432809E+00,-7.881268E-02
-1.1470E-06,-6.480264E-02,-1.337288E+00,-7.417664E-02
-1.1465E-06,-6.017388E-02,-1.337288E+00,-7.417664E-02
-1.1460E-06,-6.480264E-02,-1.241768E+00,-7.881268E-02
-1.1455E-06,-6.480264E-02,-1.241768E+00,-7.417664E-02
-1.1450E-06,-6.480264E-02,-1.337288E+00,-7.417664E-02
-1.1445E-06,-6.480264E-02,-1.432809E+00,-7.881268E-02
-1.1440E-06,-6.017388E-02,-1.337288E+00,-7.881268E-02
-1.1435E-06,-6.480264E-02,-1.337288E+00,-7.881268E-02
-1.1430E-06,-6.480264E-02,-1.337288E+00,-7.881268E-02
-1.1425E-06,-6.480264E-02,-1.337288E+00,-7.881268E-02
-1.1420E-06,-6.480264E-02,-1.337288E+00,-7.881268E-02
-1.1415E-06,-6.943139E-02,-1.337288E+00,-7.881268E-02
-1.1410E-06,-6.480264E-02,-1.337288E+00,-7.881268E-02
-1.1405E-06,-6.480264E-02,-1.432809E+00,-8.344872E-02
-1.1400E-06,-6.480264E-02,-1.528330E+00,-8.344872E-02
-1.1395E-06,-6.943139E-02,-1.432809E+00,-7.881268E-02
-1.1390E-06,-6.943139E-02,-1.432809E+00,-7.417664E-02
-1.1385E-06,-6.943139E-02,-1.432809E+00,-7.417664E-02
-1.1380E-06,-6.943139E-02,-1.432809E+00,-8.344872E-02
-1.1375E-06,-6.943139E-02,-1.432809E+00,-8.344872E-02
-1.1370E-06,-6.943139E-02,-1.432809E+00,-7.881268E-02
-1.1365E-06,-6.943139E-02,-1.432809E+00,-7.881268E-02
-1.1360E-06,-6.943139E-02,-1.528330E+00,-7.881268E-02
-1.1355E-06,-6.943139E-02,-1.528330E+00,-8.344872E-02
-1.1350E-06,-7.406016E-02,-1.432809E+00,-8.344872E-02
-1.1345E-06,-7.406016E-02,-1.432809E+00,-7.881268E-02
-1.1340E-06,-7.406016E-02,-1.528330E+00,-7.881268E-02
-1.1335E-06,-7.406016E-02,-1.432809E+00,-8.344872E-02
-1.1330E-06,-7.406016E-02,-1.432809E+00,-7.881268E-02
-1.1325E-06,-7.406016E-02,-1.528330E+00,-7.881268E-02
-1.1320E-06,-7.406016E-02,-1.528330E+00,-7.881268E-02
-1.1315E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1310E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1305E-06,-7.406016E-02,-1.528330E+00,-7.881268E-02
-1.1300E-06,-7.406016E-02,-1.528330E+00,-7.881268E-02
-1.1295E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1290E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1285E-06,-7.406016E-02,-1.432809E+00,-8.344872E-02
-1.1280E-06,-6.943139E-02,-1.432809E+00,-8.344872E-02
-1.1275E-06,-6.943139E-02,-1.528330E+00,-8.344872E-02
-1.1270E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1265E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1260E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1255E-06,-7.406016E-02,-1.528330E+00,-8.808476E-02
-1.1250E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1245E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1240E-06,-7.406016E-02,-1.528330E+00,-8.344872E-02
-1.1235E-06,-6.943139E-02,-1.623850E+00,-8.808476E-02
-1.1230E-06,-6.943139E-02,-1.623850E+00,-8.808476E-02
-1.1225E-06,-7.406016E-02,-1.623850E+00,-8.344872E-02
-1.1220E-06,-6.943139E-02,-1.528330E+00,-8.808476E-02
-1.1215E-06,-6.943139E-02,-1.623850E+00,-8.808476E-02
-1.1210E-06,-7.406016E-02,-1.623850E+00,-8.808476E-02
-1.1205E-06,-6.943139E-02,-1.623850E+00,-8.344872E-02
-1.1200E-06,-6.943139E-02,-1.623850E+00,-8.344872E-02
-1.1195E-06,-7.406016E-02,-1.623850E+00,-8.808476E-02
-1.1190E-06,-7.868892E-02,-1.623850E+00,-8.808476E-02
-1.1185E-06,-7.406016E-02,-1.623850E+00,-8.344872E-02
-1.1180E-06,-6.943139E-02,-1.623850E+00,-8.808476E-02
-1.1175E-06,-6.943139E-02,-1.623850E+00,-8.808476E-02
-1.1170E-06,-7.406016E-02,-1.528330E+00,-8.808476E-02
-1.1165E-06,-7.406016E-02,-1.623850E+00,-8.808476E-02
-1.1160E-06,-7.406016E-02,-1.719371E+00,-9.272080E-02
-1.1155E-06,-7.406016E-02,-1.719371E+00,-9.272080E-02
-1.1150E-06,-7.406016E-02,-1.719371E+00,-8.808476E-02
-1.1145E-06,-7.868892E-02,-1.623850E+00,-8.808476E-02
-1.1140E-06,-7.868892E-02,-1.719371E+00,-9.272080E-02
-1.1135E-06,-8.331767E-02,-1.719371E+00,-9.735684E-02
-1.1130E-06,-7.868892E-02,-1.623850E+00,-9.272080E-02
-1.1125E-06,-7.868892E-02,-1.623850E+00,-8.808476E-02
-1.1120E-06,-7.868892E-02,-1.623850E+00,-8.808476E-02
-1.1115E-06,-8.331767E-02,-1.623850E+00,-8.808476E-02
-1.1110E-06,-7.868892E-02,-1.623850E+00,-9.272080E-02
-1.1105E-06,-7.868892E-02,-1.623850E+00,-9.272080E-02
-1.1100E-06,-8.331767E-02,-1.623850E+00,-9.735684E-02
-1.1095E-06,-8.794644E-02,-1.623850E+00,-9.272080E-02
-1.1090E-06,-8.331767E-02,-1.719371E+00,-9.272080E-02
-1.1085E-06,-8.331767E-02,-1.623850E+00,-9.272080E-02
-1.1080E-06,-8.331767E-02,-1.623850E+00,-9.272080E-02
-1.1075E-06,-8.331767E-02,-1.623850E+00,-9.272080E-02
-1.1070E-06,-7.868892E-02,-1.719371E+00,-9.735684E-02
-1.1065E-06,-8.331767E-02,-1.814891E+00,-9.272080E-02
-1.1060E-06,-8.794644E-02,-1.814891E+00,-9.272080E-02
-1.1055E-06,-8.331767E-02,-1.719371E+00,-9.735684E-02
-1.1050E-06,-7.868892E-02,-1.719371E+00,-9.735684E-02
-1.1045E-06,-8.331767E-02,-1.814891E+00,-9.272080E-02
-1.1040E-06,-8.794644E-02,-1.719371E+00,-9.272080E-02
-1.1035E-06,-8.331767E-02,-1.814891E+00,-9.272080E-02
-1.1030E-06,-8.331767E-02,-1.814891E+00,-9.735684E-02
-1.1025E-06,-8.331767E-02,-1.814891E+00,-9.272080E-02
-1.1020E-06,-8.331767E-02,-1.910412E+00,-9.272080E-02
-1.1015E-06,-8.331767E-02,-1.814891E+00,-9.272080E-02
-1.1010E-06,-8.331767E-02,-1.719371E+00,-9.735684E-02
-1.1005E-06,-8.331767E-02,-1.814891E+00,-9.735684E-02
-1.1000E-06,-8.794644E-02,-1.814891E+00,-9.272080E-02
-1.0995E-06,-8.794644E-02,-1.814891E+00,-9.272080E-02
-1.0990E-06,-8.794644E-02,-1.814891E+00,-9.735684E-02
-1.0985E-06,-8.331767E-02,-1.814891E+00,-9.735684E-02
-1.0980E-06,-8.331767E-02,-1.814891E+00,-9.272080E-02
-1.0975E-06,-8.331767E-02,-1.814891E+00,-9.272080E-02
-1.0970E-06,-8.331767E-02,-1.910412E+00,-9.735684E-02
-1.0965E-06,-8.331767E-02,-1.814891E+00,-9.735684E-02
-1.0960E-06,-7.868892E-02,-1.910412E+00,-1.019929E-01
-1.0955E-06,-8.331767E-02,-1.910412E+00,-1.019929E-01
-1.0950E-06,-7.868892E-02,-1.910412E+00,-1.019929E-01
-1.0945E-06,-7.868892E-02,-1.910412E+00,-9.735684E-02
-1.0940E-06,-7.868892E-02,-1.814891E+00,-9.735684E-02
-1.0935E-06,-7.868892E-02,-1.814891E+00,-9.735684E-02
-1.0930E-06,-8.331767E-02,-1.814891E+00,-9.735684E-02
-1.0925E-06,-8.331767E-02,-1.814891E+00,-9.735684E-02
-1.0920E-06,-8.331767E-02,-1.910412E+00,-9.735684E-02
-1.0915E-06,-8.794644E-02,-1.910412E+00,-9.735684E-02
-1.0910E-06,-8.794644E-02,-1.910412E+00,-9.735684E-02
-1.0905E-06,-8.331767E-02,-2.005933E+00,-9.735684E-02
-1.0900E-06,-8.331767E-02,-1.910412E+00,-9.735684E-02
-1.0895E-06,-8.794644E-02,-1.910412E+00,-9.735684E-02
-1.0890E-06,-8.794644E-02,-1.910412E+00,-1.019929E-01
-1.0885E-06,-8.331767E-02,-2.005933E+00,-1.019929E-01
-1.0880E-06,-8.331767E-02,-2.005933E+00,-1.019929E-01
-1.0875E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0870E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0865E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0860E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0855E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0850E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0845E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0840E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0835E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0830E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0825E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0820E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0815E-06,-8.794644E-02,-2.005933E+00,-1.066289E-01
-1.0810E-06,-8.794644E-02,-2.005933E+00,-1.066289E-01
-1.0805E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0800E-06,-9.257519E-02,-2.101453E+00,-1.019929E-01
-1.0795E-06,-9.257519E-02,-2.101453E+00,-1.019929E-01
-1.0790E-06,-9.257519E-02,-2.005933E+00,-1.019929E-01
-1.0785E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0780E-06,-8.794644E-02,-2.005933E+00,-1.019929E-01
-1.0775E-06,-8.794644E-02,-2.005933E+00,-9.735684E-02
-1.0770E-06,-8.794644E-02,-2.005933E+00,-9.735684E-02
-1.0765E-06,-9.257519E-02,-2.005933E+00,-1.019929E-01
-1.0760E-06,-9.257519E-02,-2.101453E+00,-1.066289E-01
-1.0755E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0750E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0745E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0740E-06,-9.257519E-02,-2.101453E+00,-1.066289E-01
-1.0735E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0730E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0725E-06,-8.794644E-02,-2.005933E+00,-1.066289E-01
-1.0720E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0715E-06,-8.331767E-02,-2.101453E+00,-1.066289E-01
-1.0710E-06,-8.331767E-02,-2.101453E+00,-1.066289E-01
-1.0705E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0700E-06,-8.794644E-02,-2.196974E+00,-1.066289E-01
-1.0695E-06,-8.794644E-02,-2.101453E+00,-1.066289E-01
-1.0690E-06,-9.257519E-02,-2.005933E+00,-1.066289E-01
-1.0685E-06,-9.257519E-02,-2.101453E+00,-1.019929E-01
-1.0680E-06,-9.257519E-02,-2.101453E+00,-1.019929E-01
-1.0675E-06,-9.257519E-02,-2.101453E+00,-1.066289E-01
-1.0670E-06,-9.257519E-02,-2.196974E+00,-1.066289E-01
-1.0665E-06,-9.257519E-02,-2.196974E+00,-1.066289E-01
-1.0660E-06,-9.257519E-02,-2.196974E+00,-1.066289E-01
-1.0655E-06,-9.257519E-02,-2.101453E+00,-1.066289E-01
-1.0650E-06,-9.257519E-02,-2.101453E+00,-1.066289E-01
-1.0645E-06,-9.720396E-02,-2.196974E+00,-1.066289E-01
-1.0640E-06,-9.720396E-02,-2.196974E+00,-1.112650E-01
-1.0635E-06,-9.720396E-02,-2.196974E+00,-1.112650E-01
-1.0630E-06,-9.720396E-02,-2.101453E+00,-1.066289E-01
-1.0625E-06,-9.720396E-02,-2.101453E+00,-1.066289E-01
-1.0620E-06,-9.720396E-02,-2.196974E+00,-1.112650E-01
-1.0615E-06,-9.720396E-02,-2.196974E+00,-1.066289E-01
-1.0610E-06,-9.720396E-02,-2.196974E+00,-1.066289E-01
-1.0605E-06,-9.720396E-02,-2.196974E+00,-1.112650E-01
-1.0600E-06,-9.720396E-02,-2.196974E+00,-1.112650E-01
-1.0595E-06,-9.257519E-02,-2.196974E+00,-1.112650E-01
-1.0590E-06,-9.720396E-02,-2.196974E+00,-1.112650E-01
-1.0585E-06,-1.018327E-01,-2.196974E+00,-1.159010E-01
-1.0580E-06,-1.018327E-01,-2.196974E+00,-1.159010E-01
-1.0575E-06,-1.018327E-01,-2.196974E+00,-1.159010E-01
-1.0570E-06,-1.018327E-01,-2.196974E+00,-1.159010E-01
-1.0565E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0560E-06,-1.018327E-01,-2.292494E+00,-1.112650E-01
-1.0555E-06,-1.018327E-01,-2.292494E+00,-1.112650E-01
-1.0550E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0545E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0540E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0535E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0530E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0525E-06,-1.018327E-01,-2.292494E+00,-1.112650E-01
-1.0520E-06,-1.018327E-01,-2.292494E+00,-1.112650E-01
-1.0515E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0510E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0505E-06,-9.720396E-02,-2.292494E+00,-1.159010E-01
-1.0500E-06,-9.720396E-02,-2.196974E+00,-1.159010E-01
-1.0495E-06,-9.257519E-02,-2.196974E+00,-1.159010E-01
-1.0490E-06,-9.720396E-02,-2.292494E+00,-1.112650E-01
-1.0485E-06,-9.720396E-02,-2.292494E+00,-1.159010E-01
-1.0480E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0475E-06,-9.720396E-02,-2.388015E+00,-1.159010E-01
-1.0470E-06,-9.257519E-02,-2.388015E+00,-1.159010E-01
-1.0465E-06,-9.257519E-02,-2.292494E+00,-1.159010E-01
-1.0460E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0455E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0450E-06,-9.720396E-02,-2.388015E+00,-1.159010E-01
-1.0445E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0440E-06,-9.720396E-02,-2.388015E+00,-1.159010E-01
-1.0435E-06,-9.720396E-02,-2.388015E+00,-1.159010E-01
-1.0430E-06,-9.720396E-02,-2.388015E+00,-1.159010E-01
-1.0425E-06,-1.018327E-01,-2.388015E+00,-1.205370E-01
-1.0420E-06,-1.018327E-01,-2.388015E+00,-1.205370E-01
-1.0415E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0410E-06,-1.064615E-01,-2.483536E+00,-1.112650E-01
-1.0405E-06,-1.064615E-01,-2.388015E+00,-1.159010E-01
-1.0400E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0395E-06,-9.720396E-02,-2.483536E+00,-1.159010E-01
-1.0390E-06,-1.018327E-01,-2.388015E+00,-1.205370E-01
-1.0385E-06,-1.018327E-01,-2.388015E+00,-1.205370E-01
-1.0380E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0375E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0370E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0365E-06,-1.018327E-01,-2.388015E+00,-1.159010E-01
-1.0360E-06,-1.018327E-01,-2.483536E+00,-1.159010E-01
-1.0355E-06,-1.018327E-01,-2.483536E+00,-1.159010E-01
-1.0350E-06,-1.064615E-01,-2.388015E+00,-1.205370E-01
-1.0345E-06,-1.064615E-01,-2.483536E+00,-1.205370E-01
