Time(s),CH1(V),CH3(V)
-4.9360E-06,-2.770260E-01,-3.704729E-01
-4.9358E-06,-2.770260E-01,-3.704729E-01
-4.9355E-06,-3.231970E-01,-3.704729E-01
-4.9353E-06,-2.770260E-01,-3.704729E-01
-4.9350E-06,-3.231970E-01,-3.704729E-01
-4.9348E-06,-3.231970E-01,-3.704729E-01
-4.9345E-06,-3.231970E-01,-3.704729E-01
-4.9343E-06,-3.231970E-01,-3.704729E-01
-4.9340E-06,-2.770260E-01,-3.704729E-01
-4.9338E-06,-2.770260E-01,-3.704729E-01
-4.9335E-06,-2.770260E-01,-3.704729E-01
-4.9333E-06,-2.770260E-01,-3.704729E-01
-4.9330E-06,-2.770260E-01,-3.704729E-01
-4.9328E-06,-2.770260E-01,-3.704729E-01
-4.9325E-06,-2.770260E-01,-3.704729E-01
-4.9323E-06,-2.770260E-01,-3.704729E-01
-4.9320E-06,-2.770260E-01,-3.704729E-01
-4.9318E-06,-2.770260E-01,-3.704729E-01
-4.9315E-06,-2.770260E-01,-3.704729E-01
-4.9313E-06,-2.770260E-01,-3.704729E-01
-4.9310E-06,-2.770260E-01,-3.704729E-01
-4.9308E-06,-2.770260E-01,-4.167821E-01
-4.9305E-06,-2.770260E-01,-4.167821E-01
-4.9303E-06,-2.770260E-01,-4.167821E-01
-4.9300E-06,-2.770260E-01,-4.167821E-01
-4.9298E-06,-2.770260E-01,-4.167821E-01
-4.9295E-06,-2.770260E-01,-4.167821E-01
-4.9293E-06,-2.770260E-01,-4.167821E-01
-4.9290E-06,-2.770260E-01,-4.167821E-01
-4.9288E-06,-3.231970E-01,-4.167821E-01
-4.9285E-06,-3.231970E-01,-4.167821E-01
-4.9283E-06,-3.231970E-01,-3.704729E-01
-4.9280E-06,-3.231970E-01,-3.704729E-01
-4.9278E-06,-3.231970E-01,-4.167821E-01
-4.9275E-06,-3.231970E-01,-4.167821E-01
-4.9273E-06,-3.231970E-01,-4.167821E-01
-4.9270E-06,-3.231970E-01,-4.167821E-01
-4.9268E-06,-3.231970E-01,-4.167821E-01
-4.9265E-06,-3.231970E-01,-4.167821E-01
-4.9263E-06,-3.231970E-01,-4.167821E-01
-4.9260E-06,-3.231970E-01,-4.167821E-01
-4.9258E-06,-3.231970E-01,-4.167821E-01
-4.9255E-06,-3.231970E-01,-4.167821E-01
-4.9253E-06,-3.231970E-01,-4.167821E-01
-4.9250E-06,-3.231970E-01,-4.167821E-01
-4.9248E-06,-3.231970E-01,-4.167821E-01
-4.9245E-06,-3.231970E-01,-4.167821E-01
-4.9243E-06,-3.231970E-01,-4.167821E-01
-4.9240E-06,-3.231970E-01,-4.167821E-01
-4.9238E-06,-3.231970E-01,-4.167821E-01
-4.9235E-06,-3.231970E-01,-4.630912E-01
-4.9233E-06,-3.231970E-01,-4.630912E-01
-4.9230E-06,-3.231970E-01,-4.630912E-01
-4.9228E-06,-3.231970E-01,-4.167821E-01
-4.9225E-06,-3.231970E-01,-4.167821E-01
-4.9223E-06,-3.231970E-01,-4.167821E-01
-4.9220E-06,-3.231970E-01,-4.167821E-01
-4.9218E-06,-3.231970E-01,-4.167821E-01
-4.9215E-06,-3.231970E-01,-4.630912E-01
-4.9213E-06,-3.231970E-01,-4.630912E-01
-4.9210E-06,-3.231970E-01,-4.630912E-01
-4.9208E-06,-3.231970E-01,-4.630912E-01
-4.9205E-06,-3.231970E-01,-4.630912E-01
-4.9203E-06,-3.231970E-01,-4.630912E-01
-4.9200E-06,-3.231970E-01,-4.630912E-01
-4.9198E-06,-3.693680E-01,-4.630912E-01
-4.9195E-06,-3.693680E-01,-4.630912E-01
-4.9193E-06,-3.693680E-01,-4.630912E-01
-4.9190E-06,-3.693680E-01,-4.630912E-01
-4.9188E-06,-3.231970E-01,-4.630912E-01
-4.9185E-06,-3.231970E-01,-4.630912E-01
-4.9183E-06,-3.231970E-01,-4.630912E-01
-4.9180E-06,-3.231970E-01,-4.630912E-01
-4.9178E-06,-3.231970E-01,-4.630912E-01
-4.9175E-06,-3.231970E-01,-4.630912E-01
-4.9173E-06,-3.231970E-01,-4.630912E-01
-4.9170E-06,-3.231970E-01,-4.630912E-01
-4.9168E-06,-3.231970E-01,-4.630912E-01
-4.9165E-06,-3.693680E-01,-4.630912E-01
-4.9163E-06,-3.231970E-01,-4.630912E-01
-4.9160E-06,-3.231970E-01,-5.094003E-01
-4.9158E-06,-3.231970E-01,-5.094003E-01
-4.9155E-06,-3.231970E-01,-4.630912E-01
-4.9153E-06,-3.693680E-01,-4.630912E-01
-4.9150E-06,-3.693680E-01,-4.630912E-01
-4.9148E-06,-3.693680E-01,-4.630912E-01
-4.9145E-06,-3.693680E-01,-5.094003E-01
-4.9143E-06,-3.693680E-01,-5.094003E-01
-4.9140E-06,-3.693680E-01,-5.094003E-01
-4.9138E-06,-3.693680E-01,-4.630912E-01
-4.9135E-06,-3.231970E-01,-4.630912E-01
-4.9133E-06,-3.231970E-01,-4.630912E-01
-4.9130E-06,-3.231970E-01,-4.630912E-01
-4.9128E-06,-3.693680E-01,-4.630912E-01
-4.9125E-06,-3.693680E-01,-4.630912E-01
-4.9123E-06,-3.693680E-01,-4.630912E-01
-4.9120E-06,-3.693680E-01,-5.094003E-01
-4.9118E-06,-3.693680E-01,-4.630912E-01
-4.9115E-06,-3.693680E-01,-4.630912E-01
-4.9113E-06,-3.693680E-01,-4.630912E-01
-4.9110E-06,-3.693680E-01,-4.630912E-01
-4.9108E-06,-3.693680E-01,-4.630912E-01
-4.9105E-06,-3.693680E-01,-4.630912E-01
-4.9103E-06,-3.693680E-01,-5.094003E-01
-4.9100E-06,-3.693680E-01,-5.094003E-01
-4.9098E-06,-3.693680E-01,-5.094003E-01
-4.9095E-06,-3.693680E-01,-5.094003E-01
-4.9093E-06,-3.693680E-01,-4.630912E-01
-4.9090E-06,-3.693680E-01,-4.630912E-01
-4.9088E-06,-3.693680E-01,-4.630912E-01
-4.9085E-06,-3.693680E-01,-4.630912E-01
-4.9083E-06,-3.693680E-01,-5.094003E-01
-4.9080E-06,-3.693680E-01,-5.094003E-01
-4.9078E-06,-3.693680E-01,-4.630912E-01
-4.9075E-06,-3.693680E-01,-4.630912E-01
-4.9073E-06,-3.693680E-01,-4.630912E-01
-4.9070E-06,-3.693680E-01,-4.630912E-01
-4.9068E-06,-3.693680E-01,-4.630912E-01
-4.9065E-06,-3.693680E-01,-5.094003E-01
-4.9063E-06,-3.693680E-01,-4.630912E-01
-4.9060E-06,-3.693680E-01,-4.630912E-01
-4.9058E-06,-3.693680E-01,-5.094003E-01
-4.9055E-06,-3.693680E-01,-5.094003E-01
-4.9053E-06,-3.693680E-01,-5.094003E-01
-4.9050E-06,-3.693680E-01,-5.094003E-01
-4.9048E-06,-4.155390E-01,-4.630912E-01
-4.9045E-06,-4.155390E-01,-4.630912E-01
-4.9043E-06,-4.155390E-01,-4.630912E-01
-4.9040E-06,-3.693680E-01,-4.630912E-01
-4.9038E-06,-3.693680E-01,-5.094003E-01
-4.9035E-06,-3.693680E-01,-5.094003E-01
-4.9033E-06,-3.693680E-01,-5.094003E-01
-4.9030E-06,-4.155390E-01,-5.094003E-01
-4.9028E-06,-4.155390E-01,-5.094003E-01
-4.9025E-06,-4.155390E-01,-5.094003E-01
-4.9023E-06,-4.155390E-01,-5.094003E-01
-4.9020E-06,-4.155390E-01,-5.094003E-01
-4.9018E-06,-4.155390E-01,-5.094003E-01
-4.9015E-06,-4.155390E-01,-5.094003E-01
-4.9013E-06,-4.155390E-01,-5.094003E-01
-4.9010E-06,-4.155390E-01,-5.094003E-01
-4.9008E-06,-4.155390E-01,-5.094003E-01
-4.9005E-06,-4.155390E-01,-5.094003E-01
-4.9003E-06,-4.155390E-01,-5.094003E-01
-4.9000E-06,-4.155390E-01,-5.094003E-01
-4.8998E-06,-4.155390E-01,-5.094003E-01
-4.8995E-06,-4.155390E-01,-5.094003E-01
-4.8993E-06,-4.155390E-01,-5.094003E-01
-4.8990E-06,-4.155390E-01,-5.094003E-01
-4.8988E-06,-4.155390E-01,-5.094003E-01
-4.8985E-06,-4.617100E-01,-5.094003E-01
-4.8983E-06,-4.617100E-01,-5.094003E-01
-4.8980E-06,-4.617100E-01,-5.094003E-01
-4.8978E-06,-4.617100E-01,-5.094003E-01
-4.8975E-06,-4.155390E-01,-5.557094E-01
-4.8973E-06,-4.155390E-01,-5.557094E-01
-4.8970E-06,-4.155390E-01,-5.557094E-01
-4.8968E-06,-4.155390E-01,-5.557094E-01
-4.8965E-06,-4.155390E-01,-5.557094E-01
-4.8963E-06,-4.155390E-01,-5.557094E-01
-4.8960E-06,-4.155390E-01,-5.094003E-01
-4.8958E-06,-4.617100E-01,-5.094003E-01
-4.8955E-06,-4.617100E-01,-5.094003E-01
-4.8953E-06,-4.617100E-01,-5.094003E-01
-4.8950E-06,-4.155390E-01,-5.094003E-01
-4.8948E-06,-4.155390E-01,-5.557094E-01
-4.8945E-06,-4.155390E-01,-5.557094E-01
-4.8943E-06,-4.617100E-01,-5.557094E-01
-4.8940E-06,-4.617100E-01,-5.557094E-01
-4.8938E-06,-4.155390E-01,-5.557094E-01
-4.8935E-06,-4.155390E-01,-5.557094E-01
-4.8933E-06,-4.155390E-01,-5.557094E-01
-4.8930E-06,-4.155390E-01,-5.557094E-01
-4.8928E-06,-4.155390E-01,-5.094003E-01
-4.8925E-06,-4.155390E-01,-5.094003E-01
-4.8923E-06,-4.155390E-01,-5.094003E-01
-4.8920E-06,-4.155390E-01,-5.557094E-01
-4.8918E-06,-4.155390E-01,-5.557094E-01
-4.8915E-06,-4.155390E-01,-5.557094E-01
-4.8913E-06,-4.155390E-01,-5.557094E-01
-4.8910E-06,-4.155390E-01,-5.557094E-01
-4.8908E-06,-4.155390E-01,-6.020185E-01
-4.8905E-06,-4.155390E-01,-6.020185E-01
-4.8903E-06,-4.155390E-01,-5.557094E-01
-4.8900E-06,-4.617100E-01,-5.557094E-01
-4.8898E-06,-4.617100E-01,-5.557094E-01
-4.8895E-06,-4.155390E-01,-5.557094E-01
-4.8893E-06,-4.155390E-01,-5.557094E-01
-4.8890E-06,-4.617100E-01,-5.557094E-01
-4.8888E-06,-4.617100E-01,-5.557094E-01
-4.8885E-06,-5.078810E-01,-5.557094E-01
-4.8883E-06,-5.078810E-01,-5.557094E-01
-4.8880E-06,-5.078810E-01,-5.557094E-01
-4.8878E-06,-4.617100E-01,-5.557094E-01
-4.8875E-06,-4.617100E-01,-5.094003E-01
-4.8873E-06,-4.617100E-01,-5.557094E-01
-4.8870E-06,-4.617100E-01,-5.557094E-01
-4.8868E-06,-4.155390E-01,-5.557094E-01
-4.8865E-06,-4.617100E-01,-5.557094E-01
-4.8863E-06,-4.155390E-01,-5.557094E-01
-4.8860E-06,-4.617100E-01,-5.557094E-01
-4.8858E-06,-4.617100E-01,-5.557094E-01
-4.8855E-06,-4.617100E-01,-6.020185E-01
-4.8853E-06,-4.617100E-01,-5.557094E-01
-4.8850E-06,-4.617100E-01,-5.557094E-01
-4.8848E-06,-4.617100E-01,-5.557094E-01
-4.8845E-06,-4.617100E-01,-5.557094E-01
-4.8843E-06,-5.078810E-01,-5.557094E-01
-4.8840E-06,-5.078810E-01,-5.557094E-01
-4.8838E-06,-4.617100E-01,-5.557094E-01
-4.8835E-06,-4.617100E-01,-5.557094E-01
-4.8833E-06,-4.617100E-01,-5.557094E-01
-4.8830E-06,-4.617100E-01,-5.557094E-01
-4.8828E-06,-4.617100E-01,-5.557094E-01
-4.8825E-06,-4.617100E-01,-6.020185E-01
-4.8823E-06,-4.617100E-01,-6.020185E-01
-4.8820E-06,-4.617100E-01,-5.557094E-01
-4.8818E-06,-4.617100E-01,-5.557094E-01
-4.8815E-06,-4.617100E-01,-6.020185E-01
-4.8813E-06,-4.617100E-01,-6.020185E-01
-4.8810E-06,-4.617100E-01,-6.020185E-01
-4.8808E-06,-4.617100E-01,-5.557094E-01
-4.8805E-06,-5.078810E-01,-5.557094E-01
-4.8803E-06,-5.078810E-01,-5.557094E-01
-4.8800E-06,-5.078810E-01,-5.557094E-01
-4.8798E-06,-5.078810E-01,-5.557094E-01
-4.8795E-06,-5.078810E-01,-5.557094E-01
-4.8793E-06,-5.078810E-01,-6.020185E-01
-4.8790E-06,-4.617100E-01,-6.020185E-01
-4.8788E-06,-4.617100E-01,-6.020185E-01
-4.8785E-06,-4.617100E-01,-6.020185E-01
-4.8783E-06,-4.617100E-01,-6.020185E-01
-4.8780E-06,-5.078810E-01,-6.020185E-01
-4.8778E-06,-5.078810E-01,-6.020185E-01
-4.8775E-06,-5.078810E-01,-6.020185E-01
-4.8773E-06,-5.078810E-01,-6.020185E-01
-4.8770E-06,-5.078810E-01,-6.020185E-01
-4.8768E-06,-5.078810E-01,-6.020185E-01
-4.8765E-06,-5.078810E-01,-6.020185E-01
-4.8763E-06,-4.617100E-01,-6.020185E-01
-4.8760E-06,-4.617100E-01,-6.020185E-01
-4.8758E-06,-5.078810E-01,-6.020185E-01
-4.8755E-06,-5.078810E-01,-6.483276E-01
-4.8753E-06,-5.078810E-01,-6.020185E-01
-4.8750E-06,-5.078810E-01,-6.020185E-01
-4.8748E-06,-5.078810E-01,-6.020185E-01
-4.8745E-06,-5.078810E-01,-6.020185E-01
-4.8743E-06,-5.078810E-01,-6.020185E-01
-4.8740E-06,-5.078810E-01,-6.020185E-01
-4.8738E-06,-5.078810E-01,-6.020185E-01
-4.8735E-06,-5.078810E-01,-6.020185E-01
-4.8733E-06,-5.078810E-01,-6.020185E-01
-4.8730E-06,-5.078810E-01,-6.020185E-01
-4.8728E-06,-5.078810E-01,-6.020185E-01
-4.8725E-06,-5.078810E-01,-6.020185E-01
-4.8723E-06,-5.078810E-01,-6.020185E-01
-4.8720E-06,-5.078810E-01,-6.020185E-01
-4.8718E-06,-5.078810E-01,-6.020185E-01
-4.8715E-06,-5.078810E-01,-6.483276E-01
-4.8713E-06,-5.078810E-01,-6.483276E-01
-4.8710E-06,-5.078810E-01,-6.483276E-01
-4.8708E-06,-5.078810E-01,-6.483276E-01
-4.8705E-06,-5.078810E-01,-6.020185E-01
-4.8703E-06,-5.078810E-01,-6.483276E-01
-4.8700E-06,-5.078810E-01,-6.020185E-01
-4.8698E-06,-5.078810E-01,-6.020185E-01
-4.8695E-06,-5.078810E-01,-6.020185E-01
-4.8693E-06,-5.540520E-01,-6.020185E-01
-4.8690E-06,-5.078810E-01,-6.020185E-01
-4.8688E-06,-5.078810E-01,-6.020185E-01
-4.8685E-06,-5.078810E-01,-6.020185E-01
-4.8683E-06,-5.078810E-01,-6.483276E-01
-4.8680E-06,-5.078810E-01,-6.483276E-01
